EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE_NUMBER,HIRE_DATE,JOB_ID,SALARY,COMMISSION_PCT,MANAGER_ID,DEPARTMENT_ID
525,William425,Gietz,WGIETZ425,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
526,William426,Gietz,WGIETZ426,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
527,William427,Gietz,WGIETZ427,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
528,William428,Gietz,WGIETZ428,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
529,William429,Gietz,WGIETZ429,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
530,William430,Gietz,WGIETZ430,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
531,William431,Gietz,WGIETZ431,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
532,William432,Gietz,WGIETZ432,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
533,William433,Gietz,WGIETZ433,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
534,William434,Gietz,WGIETZ434,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
535,William435,Gietz,WGIETZ435,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
536,William436,Gietz,WGIETZ436,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
537,William437,Gietz,WGIETZ437,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
538,William438,Gietz,WGIETZ438,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
539,William439,Gietz,WGIETZ439,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
540,William440,Gietz,WGIETZ440,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
541,William441,Gietz,WGIETZ441,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
542,William442,Gietz,WGIETZ442,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
543,William443,Gietz,WGIETZ443,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
544,William444,Gietz,WGIETZ444,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
545,William445,Gietz,WGIETZ445,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
546,William446,Gietz,WGIETZ446,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
547,William447,Gietz,WGIETZ447,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
548,William448,Gietz,WGIETZ448,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
549,William449,Gietz,WGIETZ449,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
550,William450,Gietz,WGIETZ450,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
551,William451,Gietz,WGIETZ451,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
552,William452,Gietz,WGIETZ452,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
553,William453,Gietz,WGIETZ453,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
554,William454,Gietz,WGIETZ454,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
555,William455,Gietz,WGIETZ455,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
556,William456,Gietz,WGIETZ456,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
557,William457,Gietz,WGIETZ457,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
558,William458,Gietz,WGIETZ458,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
559,William459,Gietz,WGIETZ459,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
560,William460,Gietz,WGIETZ460,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
561,William461,Gietz,WGIETZ461,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
562,William462,Gietz,WGIETZ462,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
563,William463,Gietz,WGIETZ463,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
564,William464,Gietz,WGIETZ464,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
565,William465,Gietz,WGIETZ465,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
566,William466,Gietz,WGIETZ466,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
567,William467,Gietz,WGIETZ467,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
568,William468,Gietz,WGIETZ468,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
569,William469,Gietz,WGIETZ469,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
570,William470,Gietz,WGIETZ470,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
571,William471,Gietz,WGIETZ471,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
572,William472,Gietz,WGIETZ472,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
573,William473,Gietz,WGIETZ473,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
574,William474,Gietz,WGIETZ474,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
575,William475,Gietz,WGIETZ475,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
576,William476,Gietz,WGIETZ476,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
577,William477,Gietz,WGIETZ477,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
578,William478,Gietz,WGIETZ478,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
579,William479,Gietz,WGIETZ479,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
580,William480,Gietz,WGIETZ480,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
581,William481,Gietz,WGIETZ481,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
582,William482,Gietz,WGIETZ482,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
583,William483,Gietz,WGIETZ483,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
584,William484,Gietz,WGIETZ484,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
585,William485,Gietz,WGIETZ485,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
586,William486,Gietz,WGIETZ486,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
587,William487,Gietz,WGIETZ487,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
588,William488,Gietz,WGIETZ488,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
589,William489,Gietz,WGIETZ489,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
590,William490,Gietz,WGIETZ490,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
591,William491,Gietz,WGIETZ491,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
592,William492,Gietz,WGIETZ492,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
593,William493,Gietz,WGIETZ493,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
594,William494,Gietz,WGIETZ494,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
595,William495,Gietz,WGIETZ495,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
596,William496,Gietz,WGIETZ496,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
597,William497,Gietz,WGIETZ497,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
598,William498,Gietz,WGIETZ498,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
599,William499,Gietz,WGIETZ499,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
600,William500,Gietz,WGIETZ500,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
601,William501,Gietz,WGIETZ501,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
602,William502,Gietz,WGIETZ502,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
603,William503,Gietz,WGIETZ503,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
604,William504,Gietz,WGIETZ504,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
605,William505,Gietz,WGIETZ505,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
606,William506,Gietz,WGIETZ506,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
607,William507,Gietz,WGIETZ507,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
608,William508,Gietz,WGIETZ508,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
609,William509,Gietz,WGIETZ509,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
610,William510,Gietz,WGIETZ510,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
611,William511,Gietz,WGIETZ511,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
612,William512,Gietz,WGIETZ512,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
613,William513,Gietz,WGIETZ513,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
614,William514,Gietz,WGIETZ514,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
615,William515,Gietz,WGIETZ515,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
616,William516,Gietz,WGIETZ516,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
617,William517,Gietz,WGIETZ517,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
618,William518,Gietz,WGIETZ518,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
619,William519,Gietz,WGIETZ519,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
620,William520,Gietz,WGIETZ520,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
621,William521,Gietz,WGIETZ521,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
622,William522,Gietz,WGIETZ522,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
623,William523,Gietz,WGIETZ523,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
624,William524,Gietz,WGIETZ524,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
625,William525,Gietz,WGIETZ525,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
626,William526,Gietz,WGIETZ526,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
627,William527,Gietz,WGIETZ527,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
628,William528,Gietz,WGIETZ528,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
629,William529,Gietz,WGIETZ529,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
630,William530,Gietz,WGIETZ530,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
631,William531,Gietz,WGIETZ531,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
632,William532,Gietz,WGIETZ532,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
633,William533,Gietz,WGIETZ533,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
634,William534,Gietz,WGIETZ534,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
635,William535,Gietz,WGIETZ535,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
636,William536,Gietz,WGIETZ536,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
637,William537,Gietz,WGIETZ537,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
638,William538,Gietz,WGIETZ538,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
639,William539,Gietz,WGIETZ539,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
640,William540,Gietz,WGIETZ540,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
641,William541,Gietz,WGIETZ541,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
642,William542,Gietz,WGIETZ542,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
643,William543,Gietz,WGIETZ543,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
644,William544,Gietz,WGIETZ544,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
645,William545,Gietz,WGIETZ545,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
646,William546,Gietz,WGIETZ546,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
647,William547,Gietz,WGIETZ547,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
648,William548,Gietz,WGIETZ548,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
649,William549,Gietz,WGIETZ549,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
651,William651,Gietz,WGIETZ651,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
652,William652,Gietz,WGIETZ652,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
653,William653,Gietz,WGIETZ653,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
654,William654,Gietz,WGIETZ654,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
655,William655,Gietz,WGIETZ655,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
656,William656,Gietz,WGIETZ656,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
657,William657,Gietz,WGIETZ657,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
658,William658,Gietz,WGIETZ658,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
659,William659,Gietz,WGIETZ659,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
660,William660,Gietz,WGIETZ660,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
661,William661,Gietz,WGIETZ661,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
662,William662,Gietz,WGIETZ662,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
663,William663,Gietz,WGIETZ663,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
664,William664,Gietz,WGIETZ664,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
665,William665,Gietz,WGIETZ665,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
666,William666,Gietz,WGIETZ666,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
667,William667,Gietz,WGIETZ667,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
668,William668,Gietz,WGIETZ668,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
669,William669,Gietz,WGIETZ669,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
670,William670,Gietz,WGIETZ670,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
671,William671,Gietz,WGIETZ671,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
672,William672,Gietz,WGIETZ672,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
673,William673,Gietz,WGIETZ673,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
674,William674,Gietz,WGIETZ674,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
675,William675,Gietz,WGIETZ675,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
676,William676,Gietz,WGIETZ676,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
677,William677,Gietz,WGIETZ677,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
678,William678,Gietz,WGIETZ678,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
679,William679,Gietz,WGIETZ679,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
680,William680,Gietz,WGIETZ680,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
681,William681,Gietz,WGIETZ681,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
682,William682,Gietz,WGIETZ682,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
683,William683,Gietz,WGIETZ683,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
684,William684,Gietz,WGIETZ684,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
685,William685,Gietz,WGIETZ685,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
686,William686,Gietz,WGIETZ686,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
687,William687,Gietz,WGIETZ687,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
688,William688,Gietz,WGIETZ688,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
689,William689,Gietz,WGIETZ689,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
690,William690,Gietz,WGIETZ690,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
691,William691,Gietz,WGIETZ691,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
692,William692,Gietz,WGIETZ692,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
693,William693,Gietz,WGIETZ693,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
694,William694,Gietz,WGIETZ694,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
695,William695,Gietz,WGIETZ695,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
696,William696,Gietz,WGIETZ696,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
697,William697,Gietz,WGIETZ697,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
698,William698,Gietz,WGIETZ698,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
699,William699,Gietz,WGIETZ699,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
700,William700,Gietz,WGIETZ700,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
701,William701,Gietz,WGIETZ701,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
702,William702,Gietz,WGIETZ702,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
703,William703,Gietz,WGIETZ703,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
704,William704,Gietz,WGIETZ704,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
705,William705,Gietz,WGIETZ705,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
706,William706,Gietz,WGIETZ706,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
707,William707,Gietz,WGIETZ707,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
708,William708,Gietz,WGIETZ708,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
709,William709,Gietz,WGIETZ709,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
710,William710,Gietz,WGIETZ710,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
711,William711,Gietz,WGIETZ711,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
712,William712,Gietz,WGIETZ712,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
713,William713,Gietz,WGIETZ713,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
714,William714,Gietz,WGIETZ714,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
715,William715,Gietz,WGIETZ715,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
716,William716,Gietz,WGIETZ716,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
717,William717,Gietz,WGIETZ717,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
718,William718,Gietz,WGIETZ718,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
719,William719,Gietz,WGIETZ719,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
720,William720,Gietz,WGIETZ720,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
721,William721,Gietz,WGIETZ721,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
722,William722,Gietz,WGIETZ722,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
723,William723,Gietz,WGIETZ723,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
724,William724,Gietz,WGIETZ724,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
725,William725,Gietz,WGIETZ725,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
726,William726,Gietz,WGIETZ726,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
727,William727,Gietz,WGIETZ727,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
728,William728,Gietz,WGIETZ728,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
729,William729,Gietz,WGIETZ729,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
730,William730,Gietz,WGIETZ730,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
731,William731,Gietz,WGIETZ731,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
732,William732,Gietz,WGIETZ732,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
733,William733,Gietz,WGIETZ733,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
734,William734,Gietz,WGIETZ734,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
735,William735,Gietz,WGIETZ735,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
736,William736,Gietz,WGIETZ736,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
737,William737,Gietz,WGIETZ737,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
738,William738,Gietz,WGIETZ738,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
739,William739,Gietz,WGIETZ739,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
740,William740,Gietz,WGIETZ740,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
741,William741,Gietz,WGIETZ741,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
742,William742,Gietz,WGIETZ742,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
743,William743,Gietz,WGIETZ743,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
744,William744,Gietz,WGIETZ744,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
745,William745,Gietz,WGIETZ745,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
746,William746,Gietz,WGIETZ746,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
747,William747,Gietz,WGIETZ747,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
748,William748,Gietz,WGIETZ748,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
749,William749,Gietz,WGIETZ749,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
750,William750,Gietz,WGIETZ750,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
751,William751,Gietz,WGIETZ751,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
752,William752,Gietz,WGIETZ752,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
753,William753,Gietz,WGIETZ753,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
754,William754,Gietz,WGIETZ754,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
755,William755,Gietz,WGIETZ755,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
756,William756,Gietz,WGIETZ756,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
757,William757,Gietz,WGIETZ757,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
758,William758,Gietz,WGIETZ758,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
759,William759,Gietz,WGIETZ759,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
760,William760,Gietz,WGIETZ760,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
